enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
11256,272,1,2023-02-15,2023-06-20,76,2.6,Negative
11257,165,12,2023-02-20,2023-04-30,47,2.1,Positive
11258,76,16,2024-05-27,2024-07-14,56,3.6,Negative
11259,15,6,2023-01-06,2023-02-17,24,2.4,Neutral
11260,59,23,2023-08-05,2023-12-16,4,4.9,Positive
11261,38,18,2023-07-04,2023-12-16,77,4.4,Positive
11262,409,1,2024-08-21,2024-12-18,19,3.4,Positive
11263,312,16,2024-03-14,2024-04-30,39,5.0,Positive
11264,301,18,2024-03-16,2024-04-18,58,3.7,Negative
11265,370,16,2022-11-21,2023-01-01,36,4.7,Positive
11266,489,16,2023-09-27,2023-11-26,7,1.9,Neutral
11267,104,7,2022-10-25,2023-01-02,83,3.6,Negative
11268,35,11,2022-11-15,2022-12-21,34,3.6,Positive
11269,267,19,2023-07-30,2023-11-22,71,2.4,Negative
11270,176,1,2023-05-13,2023-10-11,95,2.6,Positive
11271,302,7,2024-02-24,2024-05-02,21,4.0,Positive
11272,264,24,2022-11-16,2023-03-22,37,5.0,Positive
11273,54,5,2024-09-10,2024-11-25,18,3.2,Negative
11274,61,3,2024-08-14,2024-11-20,14,2.1,Positive
11275,440,23,2024-05-12,2024-08-26,35,2.3,Neutral
11276,107,3,2023-05-14,2023-08-08,76,3.1,Positive
11277,426,9,2023-07-06,2023-12-11,100,2.2,Negative
11278,318,18,2024-08-20,2024-10-04,73,4.9,Positive
11279,143,6,2023-10-04,2024-02-19,54,3.0,Positive
11280,56,12,2023-09-18,2023-11-08,55,3.1,Neutral
11281,41,15,2023-04-21,2023-07-05,67,2.2,Negative
11282,369,16,2024-07-12,2024-10-03,92,4.7,Positive
11283,272,23,2023-01-31,2023-07-26,37,3.7,Positive
11284,328,2,2023-09-20,2024-02-12,39,2.5,Positive
11285,248,5,2023-02-06,2023-06-27,51,4.0,Positive
11286,281,22,2023-10-18,2024-01-09,5,4.7,Positive
11287,10,15,2024-05-17,2024-07-19,11,1.2,Negative
11288,469,15,2024-07-11,2024-12-14,58,4.3,Positive
11289,200,22,2024-06-01,2024-09-13,59,2.7,Positive
11290,188,13,2024-05-18,2024-11-12,16,4.7,Positive
11291,121,15,2023-11-07,2024-01-16,49,4.9,Positive
11292,433,13,2024-03-28,2024-05-25,60,4.8,Positive
11293,78,3,2023-07-08,2023-09-18,87,4.6,Positive
11294,447,20,2023-12-03,2024-03-29,40,5.0,Positive
11295,35,6,2023-10-21,2024-03-16,96,2.2,Neutral
11296,233,21,2023-07-06,2023-10-02,99,4.5,Positive
11297,49,11,2023-01-25,2023-03-13,29,3.4,Positive
11298,26,14,2023-06-25,2023-09-20,25,3.8,Positive
11299,240,11,2022-12-14,2023-05-10,50,1.8,Neutral
11300,469,21,2023-03-22,2023-07-21,12,1.0,Negative
11301,172,11,2023-12-28,2024-02-08,98,2.3,Neutral
11302,435,22,2024-02-15,2024-08-04,22,1.2,Negative
11303,189,20,2023-09-26,2024-01-17,34,4.3,Positive
11304,10,12,2023-12-17,2024-01-26,72,1.2,Negative
11305,290,4,2023-09-26,2024-02-12,43,2.0,Neutral
11306,312,6,2023-08-27,2023-10-01,72,2.0,Negative
11307,425,1,2024-06-10,2024-10-30,7,2.7,Positive
11308,478,7,2023-10-19,2024-04-13,97,2.0,Negative
11309,121,6,2022-12-29,2023-03-05,39,1.9,Neutral
11310,27,21,2023-07-31,2023-11-21,9,3.9,Positive
11311,363,6,2022-11-15,2023-02-17,11,3.7,Negative
11312,163,3,2023-11-19,2024-05-10,45,2.2,Neutral
11313,226,11,2024-01-20,2024-05-09,9,3.7,Positive
11314,180,1,2023-07-06,2023-09-01,29,1.4,Positive
11315,43,10,2023-05-01,2023-08-08,62,4.9,Positive
11316,73,6,2023-04-22,2023-08-23,52,4.4,Positive
11317,204,15,2023-01-08,2023-03-17,99,4.6,Positive
11318,63,23,2023-02-07,2023-07-11,79,2.7,Neutral
11319,125,2,2024-08-11,2024-09-26,84,1.5,Negative
11320,314,22,2024-02-17,2024-06-29,29,4.5,Positive
11321,20,1,2023-09-08,2024-02-11,43,4.5,Positive
11322,162,10,2023-10-24,2023-12-24,94,4.5,Positive
11323,425,1,2023-02-11,2023-04-24,64,4.8,Positive
11324,443,18,2024-01-21,2024-04-17,67,3.3,Neutral
11325,243,8,2024-08-10,2024-12-17,26,3.1,Positive
11326,456,3,2023-12-05,2024-01-23,29,3.4,Neutral
11327,449,19,2024-09-25,2025-03-07,76,4.0,Positive
11328,332,24,2024-04-30,2024-10-27,80,4.6,Positive
11329,100,15,2023-06-07,2023-09-17,8,1.9,Positive
11330,320,21,2023-10-01,2024-03-13,47,3.2,Positive
11331,37,21,2023-01-31,2023-05-18,85,1.6,Neutral
11332,120,19,2023-10-05,2023-12-06,69,1.9,Negative
11333,447,9,2022-11-11,2023-04-10,72,5.0,Positive
11334,386,2,2023-11-26,2024-05-07,27,2.2,Negative
11335,433,1,2023-06-23,2023-09-16,96,2.1,Positive
11336,447,9,2024-07-08,2024-10-06,98,3.0,Positive
11337,320,20,2024-02-26,2024-06-24,42,2.7,Positive
11338,303,8,2024-02-23,2024-04-17,48,3.0,Positive
11339,163,11,2024-06-12,2024-08-30,21,4.0,Positive
11340,283,20,2024-04-30,2024-08-09,1,4.0,Positive
11341,167,14,2023-12-27,2024-02-27,87,3.6,Positive
11342,265,21,2024-06-25,2024-12-02,34,3.9,Positive
11343,180,17,2023-07-06,2023-11-20,82,4.3,Positive
11344,227,22,2024-01-04,2024-05-13,52,4.7,Positive
11345,101,1,2024-09-20,2024-11-09,63,1.8,Negative
11346,32,10,2024-05-01,2024-09-21,31,1.4,Negative
11347,361,5,2022-10-28,2023-01-02,37,4.7,Positive
11348,73,7,2023-07-14,2023-11-02,18,3.2,Negative
11349,122,22,2023-04-29,2023-08-22,85,4.1,Positive
11350,185,16,2023-06-23,2023-12-17,22,2.7,Positive
11351,374,2,2024-03-01,2024-06-16,28,4.8,Positive
11352,54,22,2023-05-24,2023-10-05,7,3.9,Positive
11353,139,2,2024-06-20,2024-10-25,69,3.3,Positive
11354,478,9,2022-11-12,2023-05-07,68,3.9,Neutral
11355,234,12,2023-02-04,2023-07-23,15,1.7,Neutral
11356,425,22,2023-06-09,2023-09-25,14,4.3,Positive
11357,312,16,2024-01-29,2024-05-31,72,4.0,Positive
11358,177,3,2023-05-28,2023-11-22,86,4.2,Positive
11359,163,17,2024-10-05,2024-12-18,57,2.7,Positive
11360,100,18,2024-07-19,2024-10-23,10,4.6,Positive
11361,425,24,2023-12-18,2024-01-18,78,2.5,Positive
11362,318,19,2023-11-21,2024-03-23,48,2.4,Positive
11363,142,18,2024-03-01,2024-04-14,11,2.8,Negative
11364,478,6,2024-02-18,2024-04-17,24,1.9,Positive
11365,35,5,2024-01-29,2024-07-03,52,3.3,Negative
11366,374,16,2022-12-16,2023-02-15,76,4.8,Positive
11367,189,16,2023-11-26,2023-12-27,35,2.1,Positive
11368,489,12,2023-07-21,2023-10-02,37,3.2,Neutral
11369,70,11,2024-02-11,2024-07-17,76,4.7,Positive
11370,312,4,2024-02-28,2024-07-14,28,1.2,Negative
11371,10,14,2023-06-05,2023-08-24,30,3.5,Positive
11372,234,6,2023-05-30,2023-10-23,1,2.6,Negative
11373,175,5,2023-09-16,2023-12-07,89,4.6,Positive
11374,438,3,2024-04-17,2024-10-10,1,3.6,Negative
11375,104,5,2024-02-03,2024-07-02,8,3.5,Neutral
11376,127,13,2023-06-30,2023-08-26,96,2.8,Negative
11377,361,2,2024-02-29,2024-04-04,85,1.7,Positive
11378,188,1,2023-02-28,2023-06-26,99,4.8,Positive
11379,276,21,2023-03-14,2023-06-27,89,1.8,Neutral
11380,433,7,2023-11-26,2024-01-11,69,1.6,Positive
11381,252,5,2023-12-04,2024-04-18,23,3.5,Negative
11382,480,20,2023-05-10,2023-08-27,20,1.5,Negative
11383,430,19,2023-11-10,2024-02-23,70,1.3,Negative
11384,326,8,2024-04-22,2024-09-11,63,4.9,Positive
11385,452,3,2023-02-23,2023-08-21,48,1.8,Negative
11386,125,19,2023-11-30,2024-05-09,27,5.0,Positive
11387,421,22,2023-12-01,2024-01-02,98,2.6,Negative
11388,267,13,2024-06-24,2024-10-08,85,1.0,Neutral
11389,269,1,2024-05-07,2024-07-31,54,2.1,Neutral
11390,22,9,2024-07-09,2024-12-13,28,2.0,Neutral
11391,177,4,2024-06-07,2024-08-31,31,1.3,Neutral
11392,396,23,2024-04-21,2024-06-16,2,4.0,Positive
11393,93,14,2023-03-13,2023-07-03,52,1.3,Neutral
11394,125,6,2022-12-17,2023-01-27,10,1.9,Positive
11395,70,14,2023-07-12,2023-09-25,50,3.5,Neutral
11396,107,9,2022-10-31,2022-12-11,14,2.3,Neutral
11397,416,3,2022-11-28,2023-01-07,60,2.1,Neutral
11398,228,18,2024-07-02,2024-12-24,9,4.4,Positive
11399,259,23,2024-03-13,2024-04-12,61,2.2,Neutral
11400,410,12,2023-06-28,2023-09-15,51,1.3,Negative
11401,233,21,2023-07-28,2023-09-07,6,1.1,Negative
11402,388,23,2024-03-10,2024-08-17,37,2.2,Negative
11403,423,15,2023-10-28,2024-03-17,6,4.3,Positive
11404,281,8,2023-12-03,2024-04-13,22,2.8,Positive
11405,388,24,2023-10-16,2024-03-01,41,1.7,Neutral
11406,391,15,2024-05-07,2024-07-01,34,3.1,Positive
11407,244,18,2023-06-18,2023-08-27,13,2.9,Positive
11408,239,13,2024-07-04,2024-09-07,80,1.2,Negative
11409,391,14,2023-12-16,2024-03-10,13,3.7,Positive
11410,431,1,2023-09-18,2024-03-03,77,2.4,Negative
11411,288,16,2024-03-03,2024-06-26,27,3.3,Negative
11412,121,11,2024-09-07,2025-03-04,15,2.0,Neutral
11413,281,24,2024-02-20,2024-07-01,24,1.7,Neutral
11414,21,16,2023-02-16,2023-04-19,8,1.8,Negative
11415,99,2,2022-12-19,2023-03-12,23,3.1,Negative
11416,78,24,2022-11-09,2023-04-24,90,4.1,Positive
11417,5,8,2023-09-04,2024-02-18,30,4.9,Positive
11418,32,9,2023-12-23,2024-03-15,83,2.1,Neutral
11419,328,24,2024-02-17,2024-06-03,16,4.7,Positive
11420,453,19,2024-04-30,2024-10-25,47,2.0,Neutral
11421,23,19,2023-05-31,2023-10-19,48,3.6,Positive
11422,249,3,2024-03-27,2024-05-24,17,3.5,Negative
11423,107,16,2024-07-27,2024-08-31,32,2.4,Negative
11424,469,4,2023-01-25,2023-05-30,49,4.2,Positive
11425,267,8,2022-11-09,2022-12-29,14,4.4,Positive
11426,122,14,2023-04-22,2023-07-30,61,4.1,Positive
11427,249,9,2024-03-12,2024-09-08,74,4.3,Positive
11428,165,7,2023-07-11,2023-10-20,69,3.3,Negative
11429,120,1,2024-05-27,2024-07-27,35,2.2,Negative
11430,352,7,2024-08-07,2024-10-20,82,2.1,Negative
11431,162,22,2023-11-18,2024-03-06,42,3.5,Positive
11432,7,24,2024-01-22,2024-06-05,59,1.9,Neutral
11433,130,4,2023-12-19,2024-04-21,39,1.9,Neutral
11434,281,6,2024-09-12,2024-12-07,93,2.5,Positive
11435,123,8,2022-11-17,2023-03-27,63,4.8,Positive
11436,257,2,2023-03-15,2023-07-04,79,2.4,Neutral
11437,276,5,2024-03-29,2024-07-23,82,1.2,Negative
11438,154,15,2022-12-04,2023-01-16,13,3.2,Negative
11439,269,3,2023-02-23,2023-06-30,32,1.7,Positive
11440,100,9,2023-12-03,2024-04-15,19,3.5,Negative
11441,453,21,2023-08-29,2023-11-08,21,1.1,Positive
11442,115,19,2024-01-04,2024-05-19,22,4.4,Positive
11443,88,6,2023-03-02,2023-05-08,5,4.1,Positive
11444,122,8,2023-07-30,2023-09-09,14,1.9,Neutral
11445,10,16,2023-08-31,2023-12-27,95,4.7,Positive
11446,189,24,2023-09-03,2023-10-17,92,4.1,Positive
11447,449,23,2024-08-10,2024-12-15,75,4.5,Positive
11448,428,14,2023-02-28,2023-05-27,19,1.7,Neutral
11449,440,23,2023-07-01,2023-08-11,84,3.0,Positive
11450,425,24,2023-07-09,2023-08-20,0,4.7,Positive
11451,239,4,2023-08-07,2023-12-11,19,3.3,Neutral
11452,170,2,2023-12-24,2024-02-29,82,3.3,Negative
11453,488,15,2022-11-23,2023-04-14,40,3.0,Positive
11454,314,22,2023-10-03,2024-02-04,16,2.5,Positive
11455,272,5,2024-04-01,2024-06-20,83,3.3,Negative
11456,383,11,2024-03-08,2024-04-17,45,4.8,Positive
11457,43,3,2024-08-17,2024-10-16,0,1.8,Negative
11458,489,21,2024-07-04,2024-11-14,75,2.4,Negative
11459,195,3,2024-01-27,2024-03-06,0,4.0,Positive
11460,285,9,2023-04-19,2023-06-07,21,4.8,Positive
11461,189,22,2023-04-13,2023-05-13,89,3.8,Neutral
11462,79,14,2023-12-01,2024-01-15,18,3.2,Neutral
11463,320,13,2024-09-29,2025-01-11,54,3.7,Positive
11464,96,8,2023-07-01,2023-11-19,87,1.3,Negative
11465,316,21,2023-03-01,2023-05-27,16,1.4,Neutral
11466,233,5,2023-08-07,2023-10-27,28,3.1,Negative
11467,455,22,2023-12-15,2024-01-31,16,3.2,Positive
11468,4,23,2023-09-25,2024-03-08,53,3.8,Positive
11469,182,24,2024-06-14,2024-10-07,18,2.3,Neutral
11470,328,16,2024-09-23,2025-02-19,13,1.8,Neutral
11471,334,12,2023-08-18,2023-12-27,71,2.1,Neutral
11472,294,11,2024-01-19,2024-04-05,37,1.3,Negative
11473,292,16,2023-08-29,2023-12-28,54,1.3,Neutral
11474,131,8,2024-09-05,2025-02-11,83,2.5,Negative
11475,363,21,2023-06-26,2023-10-02,71,3.4,Positive
11476,285,20,2023-12-05,2024-02-14,14,1.3,Neutral
11477,7,4,2023-07-12,2023-08-17,64,2.9,Neutral
11478,95,12,2022-10-31,2022-12-27,70,1.5,Negative
11479,322,21,2024-03-30,2024-06-04,99,1.5,Negative
11480,117,23,2024-05-14,2024-09-26,12,4.8,Positive
11481,387,8,2023-06-16,2023-09-16,56,3.5,Negative
11482,407,3,2023-10-01,2024-02-29,23,1.9,Neutral
11483,334,12,2024-06-06,2024-11-25,4,2.3,Neutral
11484,325,2,2024-09-30,2024-11-23,60,3.5,Negative
11485,100,2,2023-11-04,2024-01-24,81,2.4,Neutral
11486,341,5,2023-01-26,2023-06-10,55,1.4,Negative
11487,304,1,2024-01-03,2024-03-25,76,3.2,Neutral
11488,27,1,2024-03-26,2024-05-04,56,4.5,Positive
11489,157,8,2024-06-28,2024-08-23,100,3.5,Negative
11490,101,13,2023-04-05,2023-09-14,62,3.4,Positive
11491,87,20,2023-05-19,2023-10-05,42,2.8,Neutral
11492,301,19,2023-06-21,2023-11-15,88,3.2,Negative
11493,443,12,2023-07-22,2024-01-10,96,4.1,Positive
11494,56,16,2024-04-03,2024-09-01,46,1.7,Neutral
11495,23,6,2024-09-04,2024-12-25,83,2.9,Positive
11496,467,9,2023-02-25,2023-05-04,29,3.7,Positive
11497,377,15,2023-03-22,2023-05-11,92,3.7,Negative
11498,495,10,2024-07-17,2024-12-04,83,3.5,Negative
11499,127,5,2023-03-22,2023-08-14,17,2.5,Positive
11500,325,13,2024-01-08,2024-02-24,47,3.5,Negative
11501,104,5,2024-05-05,2024-11-01,6,2.9,Positive
11502,383,2,2024-02-19,2024-05-03,27,4.5,Positive
11503,217,24,2023-03-31,2023-05-10,40,3.7,Positive
11504,172,23,2023-07-20,2023-12-28,61,3.4,Negative
11505,294,11,2024-06-24,2024-09-18,57,1.4,Negative
11506,267,14,2023-05-14,2023-10-28,4,2.2,Neutral
11507,440,8,2024-05-27,2024-09-15,86,2.8,Positive
11508,223,13,2023-08-28,2024-02-05,68,2.1,Negative
11509,7,15,2023-05-24,2023-06-28,6,3.8,Neutral
11510,272,13,2022-12-26,2023-04-19,46,3.5,Negative
11511,126,5,2023-09-25,2024-03-15,100,2.6,Positive
11512,152,6,2023-09-07,2024-02-11,100,4.1,Positive
11513,20,12,2023-02-15,2023-07-20,8,4.0,Positive
11514,249,23,2023-05-21,2023-11-13,71,1.7,Neutral
11515,164,24,2024-07-17,2024-11-01,90,3.0,Negative
11516,493,20,2024-03-04,2024-08-01,59,4.3,Positive
11517,274,4,2023-02-27,2023-06-24,26,2.3,Negative
11518,258,4,2023-05-31,2023-10-16,2,1.8,Positive
11519,104,2,2023-06-21,2023-10-17,10,1.1,Neutral
11520,61,4,2023-07-19,2023-10-07,10,4.2,Positive
11521,469,3,2023-05-05,2023-06-12,84,3.3,Negative
11522,48,19,2023-02-14,2023-07-27,20,3.3,Neutral
11523,381,22,2023-05-29,2023-09-15,2,3.8,Neutral
11524,331,9,2023-01-11,2023-03-24,13,1.1,Neutral
11525,355,18,2023-07-19,2023-12-27,42,1.1,Neutral
11526,381,12,2024-02-04,2024-06-06,43,2.9,Negative
11527,61,8,2023-12-05,2024-05-10,60,5.0,Positive
11528,75,18,2024-01-21,2024-04-24,4,3.4,Negative
11529,103,3,2024-03-08,2024-07-16,44,1.7,Negative
11530,369,18,2023-11-20,2024-03-19,74,4.4,Positive
11531,91,14,2023-01-05,2023-03-17,56,3.8,Neutral
11532,120,12,2024-09-20,2024-12-26,44,3.6,Negative
11533,271,19,2022-12-18,2023-04-16,77,2.7,Positive
11534,431,4,2024-08-14,2024-11-10,93,2.7,Negative
11535,23,12,2024-02-07,2024-06-16,42,1.1,Negative
11536,480,19,2024-06-18,2024-09-20,23,2.0,Negative
11537,400,2,2023-05-31,2023-09-07,88,2.3,Negative
11538,265,10,2024-01-23,2024-03-26,61,4.0,Positive
11539,211,6,2024-05-31,2024-09-01,100,2.3,Negative
11540,10,3,2024-06-08,2024-10-28,86,1.8,Positive
11541,320,16,2023-04-08,2023-09-07,93,2.3,Neutral
11542,467,14,2022-10-23,2023-04-15,21,2.9,Neutral
11543,49,12,2024-04-22,2024-08-08,19,2.5,Negative
11544,162,6,2024-03-05,2024-05-20,46,5.0,Positive
11545,334,8,2023-07-25,2023-10-07,81,1.8,Neutral
11546,336,23,2024-06-27,2024-10-22,44,2.6,Negative
11547,410,22,2023-10-17,2024-02-09,39,3.4,Positive
11548,26,22,2023-05-11,2023-09-22,59,1.6,Negative
11549,177,23,2024-02-09,2024-04-16,55,3.2,Negative
11550,100,7,2022-10-17,2022-12-14,54,4.9,Positive
11551,388,23,2024-01-03,2024-06-16,85,4.3,Positive
11552,336,20,2023-07-03,2023-12-11,46,1.2,Neutral
11553,248,8,2023-07-16,2023-12-20,61,3.1,Positive
11554,327,9,2024-04-05,2024-07-21,17,3.9,Positive
11555,280,1,2024-04-12,2024-07-23,42,3.1,Positive
11556,405,15,2024-08-11,2024-11-23,33,1.7,Neutral
11557,248,22,2023-10-13,2024-01-13,19,4.0,Positive
11558,288,8,2024-05-01,2024-06-08,93,2.4,Positive
11559,378,7,2023-05-14,2023-08-10,21,4.9,Positive
11560,111,18,2023-08-09,2023-09-25,78,3.0,Positive
11561,177,10,2023-10-02,2024-02-22,21,2.7,Negative
11562,430,17,2023-12-24,2024-05-13,57,2.6,Positive
11563,183,7,2023-08-01,2024-01-24,42,2.7,Positive
11564,415,18,2022-11-23,2023-01-10,61,1.5,Positive
11565,398,1,2023-01-10,2023-04-15,5,4.7,Positive
11566,86,3,2023-05-30,2023-07-03,53,2.9,Neutral
11567,309,24,2023-10-20,2023-12-05,36,2.8,Negative
11568,428,20,2022-10-19,2023-04-15,48,1.1,Positive
11569,78,6,2024-09-23,2025-01-10,21,1.2,Neutral
11570,285,5,2022-12-06,2023-05-16,36,1.9,Neutral
11571,327,2,2023-01-30,2023-07-01,80,1.1,Neutral
11572,238,16,2023-01-15,2023-05-08,55,2.6,Negative
11573,333,16,2023-04-22,2023-06-11,27,4.7,Positive
11574,44,6,2023-11-19,2024-02-27,51,3.2,Positive
11575,211,15,2023-08-17,2023-12-17,72,3.6,Positive
11576,312,23,2023-06-17,2023-10-03,98,5.0,Positive
11577,405,10,2024-01-20,2024-04-10,94,2.3,Neutral
11578,5,21,2023-04-10,2023-06-11,77,3.7,Positive
11579,234,9,2023-03-16,2023-08-22,70,2.1,Negative
11580,396,1,2023-07-06,2023-11-23,11,3.5,Negative
11581,292,24,2024-03-04,2024-07-14,91,3.4,Positive
11582,210,9,2024-07-05,2024-11-30,57,1.2,Neutral
11583,72,9,2023-02-14,2023-06-03,44,4.9,Positive
11584,388,17,2024-01-12,2024-06-08,76,1.4,Positive
11585,437,15,2023-10-20,2023-11-30,97,1.8,Neutral
11586,272,16,2024-09-30,2024-11-29,3,2.8,Positive
11587,444,21,2024-06-21,2024-08-14,22,2.7,Negative
11588,367,14,2023-05-03,2023-09-17,95,3.5,Negative
11589,177,21,2024-08-08,2024-09-24,42,1.5,Negative
11590,379,9,2022-10-26,2023-04-18,50,2.0,Negative
11591,374,2,2022-10-31,2023-02-12,70,1.5,Negative
11592,62,3,2024-09-20,2024-11-13,82,4.9,Positive
11593,38,20,2023-03-05,2023-06-24,13,3.1,Positive
11594,284,24,2023-09-17,2023-12-25,23,4.1,Positive
11595,305,2,2024-05-14,2024-09-04,13,2.5,Negative
11596,334,23,2023-02-12,2023-03-17,32,1.8,Neutral
11597,471,11,2024-09-16,2024-12-01,55,3.0,Positive
11598,361,19,2023-04-25,2023-08-19,79,1.8,Negative
11599,436,3,2023-09-02,2024-02-23,54,4.2,Positive
11600,43,6,2022-10-15,2023-03-08,67,3.3,Positive
11601,210,2,2023-04-25,2023-07-23,63,4.8,Positive
11602,162,2,2023-05-11,2023-07-08,58,2.3,Neutral
11603,459,4,2022-10-29,2023-04-01,63,1.0,Positive
11604,170,13,2024-06-08,2024-07-24,76,1.6,Negative
11605,280,11,2024-01-08,2024-07-06,91,1.8,Positive
11606,74,2,2023-11-20,2024-02-25,57,4.2,Positive
11607,239,7,2024-07-18,2024-09-27,91,1.5,Negative
11608,243,4,2023-01-18,2023-07-08,9,3.8,Negative
11609,195,20,2024-08-08,2024-10-30,50,2.4,Positive
11610,4,18,2023-05-18,2023-10-22,34,4.2,Positive
11611,102,13,2023-08-12,2023-12-14,51,4.1,Positive
11612,27,17,2024-02-06,2024-04-04,33,2.6,Positive
11613,7,18,2023-01-30,2023-03-02,91,3.9,Neutral
11614,211,17,2023-06-29,2023-08-01,76,4.4,Positive
11615,187,17,2023-06-12,2023-08-03,56,2.0,Neutral
11616,369,4,2022-11-01,2022-12-01,70,3.0,Positive
11617,264,24,2023-09-13,2023-12-25,15,3.6,Positive
11618,104,8,2024-04-19,2024-06-09,91,4.6,Positive
11619,413,3,2023-03-01,2023-05-16,24,3.3,Positive
11620,255,22,2024-08-14,2025-01-12,50,3.7,Positive
11621,469,7,2024-03-27,2024-06-21,28,4.2,Positive
11622,311,2,2024-05-06,2024-10-21,85,2.9,Negative
11623,56,22,2023-11-03,2024-04-09,14,3.9,Negative
11624,177,7,2023-09-15,2023-10-27,0,3.2,Negative
11625,325,10,2024-02-24,2024-07-01,1,3.1,Positive
11626,170,5,2022-11-08,2023-02-08,79,1.0,Positive
11627,100,20,2024-07-19,2024-10-22,28,2.9,Negative
11628,306,20,2023-10-30,2024-01-01,18,2.6,Neutral
11629,26,5,2024-04-01,2024-05-02,63,3.9,Negative
11630,306,15,2023-06-23,2023-09-16,66,1.2,Negative
11631,460,20,2024-09-16,2025-02-19,20,4.2,Positive
11632,478,11,2023-03-19,2023-07-23,32,1.6,Negative
11633,304,1,2023-02-24,2023-04-19,21,1.2,Negative
11634,369,8,2024-06-30,2024-12-04,92,4.6,Positive
11635,257,3,2023-02-18,2023-04-29,9,2.0,Neutral
11636,94,23,2023-09-10,2024-02-28,58,4.4,Positive
11637,331,7,2024-08-30,2024-10-13,43,4.6,Positive
11638,455,8,2023-04-12,2023-07-11,95,3.2,Neutral
11639,285,18,2023-07-26,2023-12-05,87,1.2,Neutral
11640,8,7,2024-03-09,2024-05-22,91,3.9,Positive
11641,86,23,2023-10-11,2024-01-06,99,3.7,Positive
11642,5,13,2023-04-18,2023-08-16,53,4.1,Positive
11643,311,21,2024-08-11,2024-12-01,29,2.9,Negative
11644,99,1,2024-06-14,2024-09-23,15,1.2,Neutral
11645,492,4,2022-12-29,2023-05-23,9,4.3,Positive
11646,38,23,2022-12-11,2023-01-10,90,3.3,Negative
11647,131,22,2022-10-21,2023-04-07,84,1.4,Negative
11648,314,23,2022-12-03,2023-05-27,5,1.2,Neutral
11649,14,17,2023-08-24,2023-10-03,63,4.4,Positive
11650,122,9,2024-07-28,2024-10-29,93,2.2,Negative
11651,96,9,2023-06-22,2023-08-10,21,1.1,Negative
11652,460,1,2024-07-31,2025-01-23,19,1.6,Negative
11653,285,10,2024-05-03,2024-08-31,46,2.1,Neutral
11654,401,13,2022-10-15,2023-02-02,10,5.0,Positive
11655,426,5,2024-07-27,2024-11-09,75,3.3,Positive
11656,47,24,2024-01-14,2024-06-18,32,1.7,Negative
11657,320,3,2024-07-08,2024-09-12,13,1.3,Neutral
11658,14,14,2023-04-05,2023-07-07,0,4.2,Positive
11659,70,11,2023-01-17,2023-04-08,70,4.2,Positive
11660,120,18,2023-12-18,2024-02-22,38,3.8,Neutral
11661,125,23,2022-11-30,2023-03-07,51,4.9,Positive
11662,117,22,2023-05-26,2023-09-18,41,3.5,Neutral
11663,467,9,2024-09-20,2025-01-06,72,4.9,Positive
11664,325,6,2024-01-21,2024-04-17,69,2.7,Neutral
11665,392,17,2024-08-09,2024-09-16,4,5.0,Positive
11666,120,1,2024-06-17,2024-12-09,4,1.5,Positive
11667,78,3,2023-12-14,2024-04-30,40,4.1,Positive
11668,27,5,2023-07-11,2023-08-24,51,1.0,Negative
11669,413,19,2023-02-08,2023-07-21,71,3.7,Negative
11670,77,8,2024-02-10,2024-07-26,53,3.1,Negative
11671,276,15,2024-06-13,2024-08-24,69,2.6,Neutral
11672,76,16,2023-06-26,2023-11-30,14,3.2,Negative
11673,38,13,2023-04-26,2023-08-15,80,4.6,Positive
11674,70,2,2023-10-05,2024-01-19,69,3.2,Negative
11675,431,10,2023-10-11,2024-03-03,84,2.3,Neutral
11676,478,23,2024-01-01,2024-05-19,88,2.3,Positive
11677,56,3,2022-11-28,2023-02-24,44,3.0,Positive
11678,226,20,2024-03-22,2024-06-05,51,1.3,Positive
11679,210,16,2024-01-04,2024-05-16,27,2.2,Neutral
11680,67,22,2024-03-07,2024-04-07,80,1.0,Positive
11681,325,15,2023-09-09,2024-01-31,16,3.1,Negative
11682,9,15,2024-07-25,2024-12-20,88,1.4,Neutral
11683,214,21,2023-10-07,2024-03-11,17,2.8,Positive
11684,79,22,2024-07-18,2025-01-10,28,1.8,Negative
11685,178,4,2024-02-19,2024-07-26,65,2.0,Positive
11686,400,5,2023-10-13,2024-02-21,56,1.7,Negative
11687,72,1,2023-08-01,2024-01-20,51,3.4,Positive
11688,354,20,2024-03-23,2024-04-27,26,2.0,Negative
11689,98,21,2023-04-15,2023-09-23,12,1.3,Negative
11690,379,19,2024-09-13,2024-12-21,53,4.0,Positive
11691,374,13,2023-11-09,2023-12-30,41,1.4,Negative
11692,320,20,2024-06-19,2024-12-06,78,1.6,Negative
11693,154,18,2023-08-28,2023-10-25,14,3.2,Positive
11694,165,14,2023-02-12,2023-04-11,82,4.5,Positive
11695,154,16,2023-01-27,2023-07-04,69,3.4,Negative
11696,252,11,2023-01-04,2023-03-19,30,3.1,Positive
11697,91,4,2024-06-18,2024-08-24,37,2.3,Negative
11698,255,3,2024-07-27,2024-11-26,87,4.2,Positive
11699,79,17,2023-12-03,2024-02-23,32,3.5,Positive
11700,195,21,2023-08-23,2023-12-09,73,4.2,Positive
11701,489,6,2023-07-08,2023-11-17,48,2.3,Negative
11702,341,19,2023-07-16,2023-11-26,14,2.2,Negative
