enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
13067,152,2,2024-08-25,2024-11-07,7,1.0,"Not worth the time, very disappointing."
13068,398,6,2022-12-02,2023-01-19,85,3.7,It was a decent experience overall.
13069,255,23,2023-03-30,2023-07-09,6,2.8,It was a decent experience overall.
13070,173,7,2024-01-26,2024-04-28,4,2.0,"Not worth the time, very disappointing."
13071,267,14,2024-06-03,2024-10-06,35,4.5,I really enjoyed this course.
13072,339,12,2024-09-10,2024-10-23,11,1.7,I would not recommend this course.
13073,91,24,2023-01-30,2023-04-25,94,3.7,It was a decent experience overall.
13074,178,3,2023-02-15,2023-07-17,70,3.3,"The course was okay, not too bad."
13075,91,16,2024-08-11,2025-01-20,44,4.0,"Excellent course, highly recommend!"
13076,125,11,2024-08-21,2024-12-10,45,1.8,I didn't learn anything new from this course.
13077,311,8,2023-11-30,2024-05-04,20,3.9,The course met my expectations.
13078,49,20,2024-09-03,2025-01-03,60,4.0,"The instructor was great, learned a lot!"
13079,54,4,2024-02-11,2024-07-25,0,2.3,The content was outdated and irrelevant.
13080,368,11,2023-10-17,2024-02-15,55,4.8,I really enjoyed this course.
13081,334,11,2023-05-10,2023-08-23,85,2.8,It was a decent experience overall.
13082,144,15,2024-06-26,2024-08-18,81,3.9,Average course with some useful content.
13083,480,12,2023-02-07,2023-03-22,54,4.6,Very informative and well structured.
13084,232,21,2023-11-12,2024-03-21,4,5.0,Very informative and well structured.
13085,444,12,2023-03-11,2023-06-20,88,2.2,"Not worth the time, very disappointing."
13086,149,24,2023-11-29,2024-04-28,38,1.9,"Not worth the time, very disappointing."
13087,131,18,2023-08-31,2024-01-08,51,1.4,I would not recommend this course.
13088,413,8,2023-12-08,2024-05-21,33,3.6,Average course with some useful content.
13089,287,6,2024-02-09,2024-04-23,61,4.0,"Excellent course, highly recommend!"
13090,419,19,2023-12-29,2024-02-21,80,3.7,Average course with some useful content.
13091,342,13,2023-04-06,2023-08-31,36,1.7,The content was outdated and irrelevant.
13092,332,10,2022-11-18,2023-05-01,47,4.8,I really enjoyed this course.
13093,452,2,2023-03-08,2023-08-07,72,1.9,I didn't learn anything new from this course.
13094,259,14,2023-04-20,2023-05-25,15,2.4,I would not recommend this course.
13095,413,14,2023-08-01,2023-12-15,86,1.1,"Poorly organized, I expected better."
13096,498,9,2023-08-18,2024-02-09,67,2.3,The content was outdated and irrelevant.
13097,172,2,2023-10-09,2023-12-06,76,3.0,"The course was okay, not too bad."
13098,188,11,2024-07-26,2024-09-15,23,3.0,Average course with some useful content.
13099,400,14,2024-03-19,2024-05-18,80,2.8,Average course with some useful content.
13100,320,12,2024-07-18,2024-10-28,20,1.2,"Not worth the time, very disappointing."
13101,188,24,2023-01-06,2023-03-27,97,4.0,The materials provided were very helpful.
13102,249,21,2024-06-20,2024-12-14,89,3.3,"Not much to say, it was a standard course."
13103,386,22,2022-10-20,2023-02-07,18,3.7,"Not much to say, it was a standard course."
13104,438,14,2023-11-21,2024-03-31,71,3.9,"Not much to say, it was a standard course."
13105,86,14,2022-12-07,2023-03-21,51,4.3,Very informative and well structured.
13106,443,16,2022-10-28,2023-03-18,67,2.9,"The course was okay, not too bad."
13107,94,19,2024-03-25,2024-06-10,76,5.0,I really enjoyed this course.
13108,126,2,2023-02-07,2023-05-07,71,2.1,I would not recommend this course.
13109,497,11,2023-10-11,2023-11-12,25,1.6,I would not recommend this course.
13110,255,18,2023-12-08,2024-02-08,16,3.6,It was a decent experience overall.
13111,217,4,2024-06-20,2024-09-21,77,1.3,I would not recommend this course.
13112,381,14,2023-09-05,2023-10-19,18,2.2,"Poorly organized, I expected better."
13113,93,5,2023-12-21,2024-03-14,69,4.6,Very informative and well structured.
13114,100,11,2023-06-16,2023-11-04,21,2.0,I didn't learn anything new from this course.
13115,130,6,2023-03-31,2023-08-18,3,3.6,"The course was okay, not too bad."
13116,7,1,2023-11-25,2024-01-02,5,4.0,Very informative and well structured.
13117,436,22,2024-02-14,2024-07-03,41,1.6,"Poorly organized, I expected better."
13118,184,2,2023-03-06,2023-04-23,51,1.9,The content was outdated and irrelevant.
13119,233,9,2024-01-31,2024-04-20,72,3.3,"The course was okay, not too bad."
13120,10,11,2024-08-10,2024-09-28,87,4.3,Very informative and well structured.
13121,378,14,2023-05-21,2023-07-04,20,1.0,"Not worth the time, very disappointing."
13122,468,16,2023-03-07,2023-05-26,96,2.1,"Poorly organized, I expected better."
13123,469,15,2024-10-05,2024-11-10,32,1.2,I would not recommend this course.
13124,471,15,2023-05-10,2023-06-26,63,2.2,I didn't learn anything new from this course.
13125,188,19,2023-09-06,2023-11-12,52,4.8,"The instructor was great, learned a lot!"
13126,56,4,2022-12-04,2023-04-07,55,5.0,"Excellent course, highly recommend!"
13127,292,24,2024-05-22,2024-11-09,55,2.2,"Not worth the time, very disappointing."
13128,66,22,2022-11-19,2023-03-06,90,4.3,Very informative and well structured.
13129,101,8,2024-08-24,2024-12-19,100,4.9,"The instructor was great, learned a lot!"
13130,121,21,2023-05-17,2023-08-31,4,1.1,The content was outdated and irrelevant.
13131,456,20,2023-02-04,2023-04-23,74,2.2,The content was outdated and irrelevant.
13132,195,13,2023-09-15,2023-11-28,9,3.9,"Not much to say, it was a standard course."
13133,115,11,2023-05-26,2023-10-11,62,4.6,"The instructor was great, learned a lot!"
13134,5,16,2023-09-14,2024-01-22,63,4.1,I really enjoyed this course.
13135,154,4,2024-08-28,2024-12-07,67,3.8,It was a decent experience overall.
13136,393,18,2024-07-18,2024-11-05,1,4.5,"Excellent course, highly recommend!"
13137,63,13,2024-08-02,2025-01-07,29,2.9,Average course with some useful content.
13138,123,19,2024-05-25,2024-10-27,47,2.3,I didn't learn anything new from this course.
13139,485,3,2024-02-24,2024-04-29,69,3.1,"Not much to say, it was a standard course."
13140,105,1,2024-05-20,2024-08-09,91,3.0,It was a decent experience overall.
13141,121,13,2023-08-10,2023-11-05,96,2.6,The course met my expectations.
13142,78,14,2023-06-29,2023-11-21,40,4.8,"The instructor was great, learned a lot!"
13143,139,13,2023-04-12,2023-07-07,74,2.3,"Poorly organized, I expected better."
13144,311,11,2024-01-11,2024-05-06,1,4.4,Very informative and well structured.
13145,125,16,2022-10-15,2023-04-08,98,2.8,The course met my expectations.
13146,99,24,2024-05-10,2024-06-13,8,2.0,I would not recommend this course.
13147,425,6,2024-05-03,2024-07-07,6,2.5,"The course was okay, not too bad."
13148,288,2,2024-02-21,2024-08-17,55,3.2,"The course was okay, not too bad."
13149,175,2,2024-07-31,2025-01-04,22,1.3,"Poorly organized, I expected better."
13150,32,18,2023-10-30,2024-03-16,75,2.1,"Poorly organized, I expected better."
13151,23,17,2023-08-11,2023-11-02,72,1.7,"Not worth the time, very disappointing."
13152,102,12,2023-09-11,2024-02-11,22,2.8,"The course was okay, not too bad."
13153,318,11,2024-04-16,2024-10-06,3,1.6,I would not recommend this course.
13154,123,24,2024-08-16,2024-11-24,64,2.4,"Poorly organized, I expected better."
13155,264,17,2024-04-23,2024-06-12,55,1.5,I would not recommend this course.
13156,229,16,2023-08-06,2023-11-14,4,1.5,"Poorly organized, I expected better."
13157,461,2,2024-02-02,2024-03-10,62,4.7,Very informative and well structured.
13158,93,17,2024-03-18,2024-06-19,77,3.6,"The course was okay, not too bad."
13159,433,8,2024-02-23,2024-04-08,87,1.1,I would not recommend this course.
13160,289,1,2023-03-02,2023-06-07,20,4.7,The materials provided were very helpful.
13161,459,17,2024-07-28,2024-12-21,56,1.3,I would not recommend this course.
13162,135,6,2023-01-31,2023-06-01,19,5.0,"The instructor was great, learned a lot!"
13163,400,5,2023-01-04,2023-03-23,19,3.1,"Not much to say, it was a standard course."
13164,415,23,2023-12-02,2024-03-15,32,2.9,"The course was okay, not too bad."
13165,172,9,2022-12-20,2023-01-20,25,4.0,"The instructor was great, learned a lot!"
13166,383,1,2023-08-23,2024-02-12,1,2.4,"Poorly organized, I expected better."
13167,26,14,2023-12-16,2024-04-13,83,1.4,The content was outdated and irrelevant.
13168,398,7,2022-12-24,2023-05-29,53,2.4,"Poorly organized, I expected better."
13169,27,20,2024-08-07,2024-11-30,18,2.9,Average course with some useful content.
13170,162,16,2024-05-25,2024-10-03,53,2.8,Average course with some useful content.
13171,293,22,2023-04-24,2023-08-15,59,3.8,"Not much to say, it was a standard course."
13172,392,16,2024-05-14,2024-11-02,87,3.1,It was a decent experience overall.
13173,356,7,2024-08-12,2025-02-04,21,2.8,"The course was okay, not too bad."
13174,396,3,2024-02-22,2024-07-22,100,2.7,"Not much to say, it was a standard course."
13175,164,14,2023-12-06,2024-05-23,95,3.5,Average course with some useful content.
13176,280,21,2024-10-02,2024-11-12,59,2.9,"The course was okay, not too bad."
13177,7,12,2024-08-05,2024-12-11,16,1.8,"Not worth the time, very disappointing."
13178,152,14,2024-02-02,2024-04-02,31,1.8,The content was outdated and irrelevant.
13179,382,21,2023-05-26,2023-11-09,30,1.4,"Not worth the time, very disappointing."
13180,302,11,2023-11-26,2024-05-14,64,1.6,I would not recommend this course.
13181,74,15,2023-07-14,2023-11-11,70,4.9,"The instructor was great, learned a lot!"
13182,265,4,2023-05-05,2023-08-10,61,3.9,It was a decent experience overall.
13183,431,1,2024-06-14,2024-11-18,38,4.3,The materials provided were very helpful.
13184,283,2,2023-04-16,2023-08-11,89,2.3,I would not recommend this course.
13185,47,22,2023-09-27,2024-02-03,33,4.1,I really enjoyed this course.
13186,168,23,2022-10-11,2022-11-21,24,3.9,It was a decent experience overall.
13187,413,15,2024-10-07,2025-03-27,74,2.2,"Not worth the time, very disappointing."
13188,499,3,2023-11-14,2024-04-13,94,1.2,The content was outdated and irrelevant.
13189,167,20,2023-12-27,2024-04-09,34,2.7,The course met my expectations.
13190,467,19,2023-02-27,2023-07-29,25,3.9,The course met my expectations.
13191,100,15,2023-11-16,2024-04-28,10,4.8,"The instructor was great, learned a lot!"
13192,145,22,2022-12-26,2023-06-02,86,2.0,The content was outdated and irrelevant.
13193,211,19,2023-02-28,2023-06-21,91,1.0,I would not recommend this course.
13194,281,9,2023-08-03,2023-10-27,86,1.5,I would not recommend this course.
13195,100,16,2022-11-27,2023-02-23,83,4.6,Very informative and well structured.
13196,355,23,2024-01-06,2024-06-29,46,4.8,"Excellent course, highly recommend!"
13197,488,8,2024-01-20,2024-04-19,64,5.0,"The instructor was great, learned a lot!"
13198,78,8,2023-01-18,2023-04-17,63,1.4,"Poorly organized, I expected better."
13199,318,16,2023-10-07,2024-01-10,9,5.0,"Excellent course, highly recommend!"
13200,125,20,2023-02-08,2023-05-24,19,4.2,"The instructor was great, learned a lot!"
13201,355,14,2024-04-05,2024-05-16,33,3.8,Average course with some useful content.
13202,195,11,2024-02-01,2024-03-30,78,2.3,"Poorly organized, I expected better."
13203,370,18,2023-11-17,2023-12-25,42,1.1,I would not recommend this course.
13204,72,17,2023-08-26,2023-12-28,69,5.0,"The instructor was great, learned a lot!"
13205,489,10,2023-03-22,2023-08-30,92,1.7,"Poorly organized, I expected better."
13206,149,17,2023-10-27,2024-01-26,52,4.0,"The instructor was great, learned a lot!"
13207,263,21,2024-03-29,2024-08-27,63,4.4,"The instructor was great, learned a lot!"
13208,94,9,2024-03-03,2024-08-06,27,1.7,"Not worth the time, very disappointing."
13209,73,1,2023-02-25,2023-05-17,32,3.7,It was a decent experience overall.
13210,377,24,2023-09-09,2023-11-28,19,1.8,I didn't learn anything new from this course.
13211,430,24,2023-11-01,2024-03-27,7,1.9,"Poorly organized, I expected better."
13212,41,17,2022-10-29,2023-04-03,80,2.4,I didn't learn anything new from this course.
13213,395,7,2024-02-07,2024-07-06,53,2.3,I didn't learn anything new from this course.
13214,336,3,2023-11-25,2024-02-06,19,1.1,"Poorly organized, I expected better."
13215,322,13,2022-11-06,2023-04-08,35,1.2,I would not recommend this course.
13216,354,10,2024-07-24,2024-09-16,75,1.4,The content was outdated and irrelevant.
13217,440,3,2023-02-03,2023-05-29,70,3.0,Average course with some useful content.
13218,78,11,2023-08-03,2023-12-05,62,2.2,"Not worth the time, very disappointing."
13219,438,5,2023-04-09,2023-08-31,81,3.5,It was a decent experience overall.
13220,104,16,2024-04-18,2024-07-31,94,2.9,"Not much to say, it was a standard course."
13221,189,17,2024-01-15,2024-04-07,82,1.8,"Poorly organized, I expected better."
13222,101,23,2023-07-05,2023-11-12,97,3.4,The course met my expectations.
13223,392,6,2024-07-19,2024-11-19,26,4.1,"Excellent course, highly recommend!"
13224,38,15,2023-02-26,2023-07-14,97,1.6,I didn't learn anything new from this course.
13225,334,4,2024-09-14,2024-10-30,25,1.8,I didn't learn anything new from this course.
13226,233,6,2023-07-23,2023-11-15,76,4.2,"Excellent course, highly recommend!"
13227,356,3,2023-10-05,2023-11-13,80,2.5,Average course with some useful content.
13228,154,18,2022-12-01,2023-03-17,40,2.0,"Not worth the time, very disappointing."
13229,411,22,2023-05-01,2023-07-12,80,4.6,I really enjoyed this course.
13230,96,5,2023-04-21,2023-07-02,37,2.7,The course met my expectations.
13231,305,5,2024-05-04,2024-08-03,33,3.3,It was a decent experience overall.
13232,34,20,2022-11-30,2023-02-13,60,1.0,The content was outdated and irrelevant.
13233,41,17,2023-08-06,2023-11-02,77,2.7,Average course with some useful content.
13234,21,5,2022-12-29,2023-04-03,38,2.5,The course met my expectations.
13235,488,10,2022-10-11,2023-01-13,75,3.5,It was a decent experience overall.
13236,104,12,2023-07-15,2023-12-24,76,3.0,Average course with some useful content.
13237,438,24,2024-06-10,2024-07-21,45,4.7,I really enjoyed this course.
13238,355,22,2022-11-30,2022-12-30,54,4.0,I really enjoyed this course.
13239,401,24,2023-08-07,2023-09-08,37,4.3,I really enjoyed this course.
13240,326,14,2023-04-26,2023-07-27,95,3.7,"The course was okay, not too bad."
13241,158,14,2022-11-05,2023-03-02,48,1.7,I didn't learn anything new from this course.
13242,104,17,2024-06-09,2024-09-02,36,3.1,The course met my expectations.
13243,382,4,2023-06-05,2023-10-20,17,3.2,"The course was okay, not too bad."
13244,127,12,2022-12-19,2023-06-12,70,2.5,"Not much to say, it was a standard course."
13245,66,24,2024-08-23,2025-01-01,73,3.9,It was a decent experience overall.
13246,229,21,2022-10-24,2023-04-09,83,4.6,The materials provided were very helpful.
13247,133,19,2024-03-27,2024-08-29,99,2.6,The course met my expectations.
13248,492,18,2023-04-10,2023-06-20,80,2.7,"Not much to say, it was a standard course."
13249,427,2,2022-11-03,2023-02-26,7,4.5,"The instructor was great, learned a lot!"
13250,316,3,2023-04-23,2023-07-22,90,3.0,The course met my expectations.
13251,267,20,2023-08-07,2023-12-30,98,1.8,The content was outdated and irrelevant.
13252,428,17,2022-12-12,2023-05-21,75,4.2,"Excellent course, highly recommend!"
13253,144,1,2023-02-21,2023-04-02,82,4.2,"Excellent course, highly recommend!"
13254,101,7,2024-03-16,2024-06-29,68,2.2,I would not recommend this course.
13255,304,10,2023-12-25,2024-02-04,100,1.3,The content was outdated and irrelevant.
13256,280,11,2023-03-13,2023-07-13,51,4.6,I really enjoyed this course.
13257,320,9,2023-10-16,2024-03-31,86,3.3,"Not much to say, it was a standard course."
13258,91,11,2022-12-08,2023-05-10,87,1.1,"Not worth the time, very disappointing."
13259,460,15,2023-08-17,2023-11-08,71,1.0,I would not recommend this course.
13260,382,16,2023-02-01,2023-03-22,15,2.2,"Not worth the time, very disappointing."
13261,425,20,2022-10-17,2023-01-22,22,3.8,"Not much to say, it was a standard course."
13262,413,7,2023-05-13,2023-08-15,34,2.1,"Not worth the time, very disappointing."
13263,168,3,2023-07-08,2023-10-31,7,4.1,I really enjoyed this course.
13264,104,10,2023-02-27,2023-04-01,12,3.1,"The course was okay, not too bad."
13265,369,23,2024-03-30,2024-08-21,95,2.2,"Not worth the time, very disappointing."
13266,168,1,2024-03-21,2024-08-19,78,4.3,Very informative and well structured.
13267,301,3,2024-02-28,2024-08-26,29,4.8,"Excellent course, highly recommend!"
13268,274,7,2023-03-01,2023-04-04,57,2.5,Average course with some useful content.
13269,131,18,2022-11-11,2023-02-28,39,4.5,The materials provided were very helpful.
13270,173,18,2023-11-20,2023-12-24,69,3.1,It was a decent experience overall.
13271,176,9,2022-12-28,2023-04-15,68,4.0,I really enjoyed this course.
13272,309,10,2023-09-22,2024-02-14,16,1.4,"Poorly organized, I expected better."
13273,496,17,2024-03-20,2024-04-27,54,3.5,Average course with some useful content.
13274,178,17,2023-04-02,2023-09-14,57,3.8,"Not much to say, it was a standard course."
13275,273,8,2023-12-19,2024-05-14,13,2.0,The content was outdated and irrelevant.
